CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,NumProductsUsed,DaysSinceLastContact,AvgMonthlyUsage,ContractMonthsRemaining,Churn
CUST-007712,Male,0,Yes,No,60.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.39,6571.03,0,6,237,286.9,0,1
CUST-007713,Male,0,No,No,32.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.76,1634.68,8,3,72,94.6,0,0
CUST-007714,Female,0,No,No,36.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,46.79,1675.39,13,3,161,39.2,9,0
CUST-007715,Male,0,No,Yes,49.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,108.11,5299.54,1,2,65,85.7,0,0
CUST-007716,Male,0,No,No,52.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.92,5268.1,4,2,12,228.7,0,0
CUST-007717,Female,0,No,No,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),114.66,8143.7,4,2,216,201.7,0,1
CUST-007718,Female,0,Yes,No,70.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,113.29,7943.42,11,4,349,54.5,6,0
CUST-007719,Male,0,No,Yes,62.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.19,5277.48,3,4,294,125.1,11,1
CUST-007720,Male,0,No,No,15.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,107.75,1604.34,6,6,360,179.3,11,0
CUST-007721,Male,0,Yes,No,50.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,51.16,2587.84,12,1,229,178.1,0,1
CUST-007722,Male,0,No,No,50.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),87.73,4390.0,2,2,105,268.2,10,0
CUST-007723,Female,0,Yes,Yes,36.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,103.83,3714.27,13,6,252,134.6,0,1
CUST-007724,Male,1,Yes,Yes,70.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),97.4,6813.97,10,1,268,90.7,0,1
CUST-007725,Female,0,Yes,No,60.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,58.43,3525.85,0,2,264,107.9,8,0
CUST-007726,Female,0,No,No,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.61,146.33,8,3,95,204.6,6,1
CUST-007727,Male,1,No,No,28.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,34.82,955.84,12,4,153,254.2,0,0
CUST-007728,Male,0,No,No,30.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.11,672.62,11,1,294,193.8,9,0
CUST-007729,Male,0,Yes,No,16.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.28,395.02,13,5,253,170.7,12,0
CUST-007730,Female,0,No,Yes,16.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,83.6,1326.34,5,5,71,285.6,8,0
CUST-007731,Female,1,Yes,No,63.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.87,3871.75,8,4,136,77.7,5,0
CUST-007732,Male,0,Yes,No,50.0,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),110.52,5501.2,10,5,80,203.8,9,0
CUST-007733,Male,0,Yes,No,40.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,45.37,1836.38,10,6,206,125.6,2,0
CUST-007734,Female,1,Yes,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.56,73.14,14,3,330,249.8,0,1
CUST-007735,Male,0,No,No,66.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),56.37,3727.75,8,4,2,261.4,0,0
CUST-007736,Male,1,No,No,69.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,84.43,5821.19,0,5,260,124.6,6,1
CUST-007737,Male,0,Yes,No,43.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,91.54,3907.88,13,4,201,171.9,8,0
CUST-007738,Female,1,Yes,No,14.0,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),53.96,770.11,13,2,58,129.6,4,0
CUST-007739,Female,0,Yes,No,61.0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),72.71,4423.62,7,6,30,128.8,2,1
CUST-007740,Male,0,Yes,No,55.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,75.19,4144.42,14,1,155,118.5,7,0
CUST-007741,Male,1,No,No,11.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,56.51,612.68,4,3,267,182.6,1,1
CUST-007742,Male,0,Yes,No,71.0,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,29.0,2043.46,11,3,189,157.7,0,0
CUST-007743,Female,0,Yes,Yes,66.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.46,4988.3,9,3,9,246.2,0,0
CUST-007744,Male,0,Yes,No,29.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,83.78,2420.06,5,6,104,267.6,5,1
CUST-007745,Male,1,No,No,33.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.12,3242.58,6,6,109,208.4,0,1
CUST-007746,Male,0,No,No,44.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,33.65,1503.92,9,5,126,184.3,1,1
CUST-007747,Female,1,No,No,58.0,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,114.44,6610.64,2,5,86,88.1,3,0
CUST-007748,Male,0,No,Yes,62.0,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,58.37,3620.68,7,1,41,94.4,17,1
CUST-007749,Female,0,Yes,Yes,63.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),44.95,2826.81,1,5,13,124.6,16,0
CUST-007750,Female,0,Yes,No,16.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),85.78,1358.22,8,2,327,191.2,9,1
CUST-007751,Female,1,Yes,No,27.0,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,84.92,2274.68,10,5,137,156.2,10,0
CUST-007752,Male,0,No,No,49.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,107.52,5259.42,7,3,267,286.8,9,1
CUST-007753,Male,0,Yes,Yes,68.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.25,3786.19,8,3,97,268.8,0,1
CUST-007754,Male,0,Yes,Yes,66.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,91.79,6067.01,11,3,363,203.5,9,0
CUST-007755,Male,1,Yes,No,8.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.0,569.7,5,6,231,275.9,0,1
CUST-007756,Female,0,Yes,Yes,11.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),72.96,775.62,7,3,15,21.0,4,1
CUST-007757,Male,0,Yes,No,53.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.01,1306.26,2,2,36,291.0,0,0
CUST-007758,Male,0,Yes,No,43.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.23,1063.66,10,6,207,261.1,0,1
CUST-007759,Female,0,No,No,2.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.75,85.62,2,6,14,94.2,0,1
CUST-007760,Male,0,Yes,No,66.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,74.9,4934.69,0,4,284,127.1,6,0
CUST-007761,Male,0,Yes,Yes,17.0,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,43.66,730.64,7,4,100,57.5,17,0
CUST-007762,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.21,1613.6,1,1,162,88.8,0,0
CUST-007763,Female,0,Yes,No,22.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,70.06,1541.93,3,3,17,202.3,0,0
CUST-007764,Female,0,No,No,41.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.64,1118.18,12,4,156,91.3,3,0
CUST-007765,Male,0,Yes,No,34.0,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,71.0,2423.03,9,1,204,292.4,0,0
CUST-007766,Female,0,Yes,No,36.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,108.75,3925.72,12,2,110,137.5,10,0
CUST-007767,Female,0,No,Yes,38.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),45.09,1759.04,9,2,159,127.0,15,0
CUST-007768,Male,0,No,No,17.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),27.62,495.69,10,1,26,27.7,8,0
CUST-007769,Male,0,No,Yes,43.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,92.86,3985.97,12,3,45,218.0,0,1
CUST-007770,Female,0,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.05,673.18,5,1,234,54.6,11,0
CUST-007771,Male,0,No,No,28.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,73.46,2030.6,12,5,356,41.9,22,0
CUST-007772,Male,0,No,Yes,54.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,44.09,2376.71,13,5,230,282.8,0,1
CUST-007773,Female,0,No,Yes,36.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),103.52,3736.38,13,1,238,13.5,4,0
CUST-007774,Female,0,No,Yes,43.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.66,2392.66,4,6,356,173.6,0,0
CUST-007775,Male,0,No,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.72,851.08,11,2,340,111.0,2,1
CUST-007776,Female,0,Yes,No,61.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.77,3389.05,4,2,121,202.5,0,0
CUST-007777,Female,0,Yes,No,16.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.59,891.21,2,4,27,185.5,0,0
CUST-007778,Female,0,No,Yes,28.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),100.37,2822.35,6,6,251,243.0,0,1
CUST-007779,Male,0,Yes,Yes,33.0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,73.61,2440.34,4,4,141,46.3,14,0
CUST-007780,Male,0,No,No,48.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,80.21,3851.75,0,1,344,100.2,2,0
CUST-007781,Female,0,No,Yes,32.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.55,3035.21,13,6,148,137.9,0,0
CUST-007782,Male,0,Yes,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.31,298.55,3,4,324,245.9,0,0
CUST-007783,Female,0,No,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),103.36,7424.45,10,4,57,165.9,14,0
CUST-007784,Female,0,No,No,7.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.32,396.27,1,5,279,84.1,0,1
CUST-007785,Male,0,Yes,Yes,48.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,34.32,1649.16,7,4,153,155.0,1,1
CUST-007786,Female,0,No,No,10.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),99.82,1003.15,7,3,107,147.4,3,0
CUST-007787,Female,0,Yes,No,31.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,99.0,3057.13,3,1,349,31.9,7,0
CUST-007788,Female,0,Yes,Yes,57.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),108.09,6126.65,10,4,245,236.6,7,0
CUST-007789,Female,0,Yes,No,13.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),32.06,420.52,3,2,222,281.0,19,0
CUST-007790,Female,0,No,No,72.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.37,4669.31,8,3,86,164.8,0,1
CUST-007791,Female,0,Yes,No,57.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,74.39,4232.5,6,5,87,164.3,0,0
CUST-007792,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,108.14,7753.67,9,5,358,237.8,0,1
CUST-007793,Female,0,Yes,Yes,20.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.46,1670.8,5,4,245,27.8,0,1
CUST-007794,Male,0,No,No,60.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),43.8,2643.15,12,6,145,95.7,7,0
CUST-007795,Male,0,No,Yes,30.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,81.07,2448.8,9,2,12,79.0,1,0
CUST-007796,Male,0,No,No,65.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.93,1335.4,14,2,99,97.8,24,0
CUST-007797,Female,1,No,No,20.0,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,70.98,1389.86,4,6,345,94.5,10,0
CUST-007798,Male,0,No,Yes,49.0,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,49.46,2465.54,1,5,105,85.4,0,0
CUST-007799,Female,0,Yes,No,9.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),114.41,1031.55,3,4,25,157.7,10,0
CUST-007800,Male,0,No,No,33.0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,41.5,1331.14,2,3,296,71.3,7,0
CUST-007801,Male,1,Yes,Yes,27.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,27.57,735.55,10,4,281,145.5,10,0
CUST-007802,Male,0,No,No,62.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.83,1769.19,12,1,203,186.6,0,1
CUST-007803,Female,0,No,No,46.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,88.85,4101.17,10,2,180,57.0,4,0
CUST-007804,Female,0,Yes,No,9.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,102.47,899.28,8,5,200,218.7,0,0
CUST-007805,Female,0,No,No,70.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.69,1857.81,3,2,6,186.3,0,1
CUST-007806,Female,0,Yes,No,13.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,66.92,882.87,14,5,216,160.8,2,0
CUST-007807,Male,1,No,No,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.37,150.4,11,1,192,26.5,0,1
CUST-007808,Female,1,No,No,32.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.5,710.37,5,3,212,190.2,0,0
CUST-007809,Male,1,Yes,No,64.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),95.06,6061.76,13,1,272,136.4,6,0
CUST-007810,Male,0,Yes,No,49.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.1,1136.55,11,3,240,11.3,0,0
CUST-007811,Female,0,Yes,No,67.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.52,1470.66,0,5,63,16.5,0,0
CUST-007812,Female,0,No,Yes,54.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,56.07,3033.94,5,2,219,41.9,11,0
CUST-007813,Male,0,No,No,69.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),65.76,4537.48,7,1,356,290.0,9,0
CUST-007814,Female,0,Yes,No,44.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,114.07,5011.92,10,6,156,69.1,8,0
CUST-007815,Male,0,No,No,62.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,82.42,5089.31,4,3,27,103.2,3,0
CUST-007816,Female,0,Yes,Yes,42.0,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.18,4004.02,9,6,357,225.7,0,1
CUST-007817,Female,1,Yes,No,8.0,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,31.58,256.94,9,5,330,39.5,0,1
CUST-007818,Female,1,Yes,Yes,32.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),59.23,1877.4,8,5,270,59.5,0,0
CUST-007819,Female,0,Yes,No,16.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),74.09,1136.79,5,4,284,18.3,0,0
CUST-007820,Female,0,No,No,33.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.93,3529.18,4,3,312,191.2,0,0
CUST-007821,Male,0,Yes,No,36.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),65.23,2370.48,3,6,34,86.7,24,0
CUST-007822,Female,0,Yes,No,20.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,51.62,1025.52,12,3,125,103.7,0,1
CUST-007823,Male,0,No,No,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.11,695.69,5,5,44,96.5,0,0
CUST-007824,Male,0,Yes,No,53.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,100.43,5326.93,1,6,296,242.7,22,0
CUST-007825,Female,0,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.78,142.23,11,1,247,80.0,7,1
CUST-007826,Female,0,No,Yes,5.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,65.56,322.01,12,2,13,234.0,12,1
CUST-007827,Male,1,Yes,Yes,25.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,88.7,2237.31,11,6,40,52.0,0,0
CUST-007828,Male,0,No,Yes,72.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.2,6426.14,3,4,11,97.4,0,0
CUST-007829,Female,0,Yes,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.04,1574.82,8,5,75,160.5,2,0
CUST-007830,Male,0,No,No,24.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.61,1889.91,11,6,271,52.1,0,1
CUST-007831,Male,0,Yes,No,63.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.8,1511.22,7,4,182,76.3,0,0
CUST-007832,Male,0,Yes,No,35.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),61.56,2143.89,14,6,224,78.5,22,0
CUST-007833,Male,0,Yes,No,43.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.0,1284.51,12,5,17,219.5,0,1
CUST-007834,Female,0,Yes,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.91,1063.89,1,1,252,97.2,0,0
CUST-007835,Female,0,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.36,135.49,14,4,142,46.7,0,1
CUST-007836,Female,0,No,Yes,20.0,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,42.04,837.47,7,1,186,72.9,7,0
CUST-007837,Male,1,No,No,8.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.83,488.35,1,1,264,294.5,0,1
CUST-007838,Female,0,Yes,No,43.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),91.63,3964.83,14,1,62,23.0,0,1
CUST-007839,Female,0,No,No,30.0,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),31.73,991.01,5,5,336,118.1,12,1
CUST-007840,Male,1,Yes,Yes,68.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,85.1,5790.19,0,3,242,41.0,0,0
CUST-007841,Male,0,Yes,No,21.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,65.57,1384.79,2,6,60,39.2,4,0
CUST-007842,Male,0,No,No,17.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),71.21,1199.83,0,4,54,167.9,0,0
CUST-007843,Female,1,No,No,8.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.02,814.92,6,3,314,297.5,2,1
CUST-007844,Female,0,Yes,No,72.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.0,5266.03,7,2,256,152.2,0,0
CUST-007845,Male,0,Yes,No,2.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,79.73,156.59,1,3,32,92.8,0,1
CUST-007846,Male,0,No,No,36.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),32.42,1140.77,7,2,153,143.4,0,1
CUST-007847,Male,0,No,No,44.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,93.91,4124.87,14,1,85,18.4,4,0
CUST-007848,Female,0,Yes,No,1.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.27,41.93,9,2,287,212.3,0,1
CUST-007849,Male,0,No,No,20.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.8,2193.75,13,6,126,84.2,1,0
CUST-007850,Male,0,Yes,No,16.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,113.32,1791.34,10,6,207,182.6,2,0
CUST-007851,Male,0,Yes,Yes,32.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,96.53,3096.98,6,3,27,37.4,9,0
CUST-007852,Female,1,Yes,No,39.0,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,62.42,2479.68,2,6,167,95.4,11,1
CUST-007853,Male,0,No,No,33.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,33.65,1129.18,9,2,19,257.7,0,0
CUST-007854,Female,0,No,Yes,21.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),80.28,1671.53,3,2,198,26.5,10,0
CUST-007855,Female,1,Yes,No,23.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.24,1246.75,2,5,181,200.2,0,0
CUST-007856,Female,0,No,No,46.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),100.84,4644.8,0,1,215,29.4,20,0
CUST-007857,Male,0,Yes,No,5.0,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),71.62,370.64,14,5,62,20.3,5,0
